dataset,video_id,feature_change,random,real_anomaly,real_anomaly_nms,stratified_real_anomaly,uniform,all_selector_k_matches_uniform
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D434.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D435.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D437.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D438.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D439.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D44.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D442.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D445.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D447.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D448.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D449.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D455.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D456.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D457.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D459.mp4,2,2,2,1,2,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D46.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D460.mp4,2,2,2,1,2,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D461.mp4,2,2,2,1,2,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D462.mp4,2,2,2,1,2,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D463.mp4,2,2,2,1,2,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D464.mp4,2,2,2,1,2,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D465.mp4,2,2,2,1,2,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D466.mp4,2,2,2,1,2,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D467.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D470.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D472.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D474.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D475.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D476.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D477.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D48.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D5.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D501.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D502.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D503.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D504.mp4,3,3,3,1,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D505.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D506.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D510.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D512.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D513.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D515.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D516.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D517.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D518.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D519.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D520.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D521.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D522.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D523.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D524.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D525.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D526.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D527.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D528.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D529.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D530.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D531.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D55.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D56.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D568.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D569.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D57.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D570.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D571.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D574.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D576.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D577.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D578.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D579.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D58.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D580.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D581.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D582.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D583.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D584.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D585.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D586.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D587.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D588.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D589.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D590.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D591.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D592.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D593.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D594.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D595.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D596.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D597.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D598.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D60.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D605.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D606.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D607.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D608.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D609.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D61.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D610.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D611.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D612.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D613.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D614.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D615.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D616.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D618.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D623.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D624.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D625.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D626.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D627.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D628.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D629.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D630.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D631.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D632.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D633.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D634.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D635.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D636.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D64.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D647.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D649.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D65.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D650.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D652.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D653.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D657.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D66.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D668.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D669.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D670.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D672.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D673.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D674.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D675.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D677.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D678.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D679.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D68.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D680.mp4,2,2,2,1,2,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D681.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D682.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D687.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D688.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D689.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D69.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D694.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D7.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D700.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D705.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D71.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D710.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D715.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D72.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D720.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D723.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D724.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D725.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D726.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D727.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D729.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D73.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D730.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D739.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D74.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D76.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D77.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D79.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D80.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D81.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D83.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D84.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D85.mp4,2,2,2,1,2,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D86.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D87.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D88.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D89.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D90.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D91.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D92.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D93.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D95.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D96.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D97.mp4,1,1,1,1,1,1,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D99.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/O1.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/O74.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/O76.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/O77.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T1.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T10.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T11.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T12.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T13.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T15.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T16.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T17.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T18.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T19.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T2.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T20.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T21.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T22.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T23.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T24.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T25.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T27.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T28.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T29.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T3.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T30.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T32.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T33.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T34.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T35.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T36.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T37.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T38.mp4,3,3,3,2,3,3,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T39.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T4.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T40.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T41.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T42.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T43.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T44.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T45.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T46.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T47.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T48.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T49.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T5.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T50.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T51.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T52.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T54.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T55.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T56.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T57.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T58.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T59.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T6.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T60.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T61.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T62.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T63.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T64.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T65.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T67.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T68.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T69.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T7.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T70.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T71.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T72.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T73.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T74.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T75.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T76.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T77.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T78.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T79.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T8.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T80.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T81.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T82.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T83.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T84.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T85.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T86.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T87.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T88.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T89.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T9.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T90.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T91.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T92.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T93.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T94.mp4,2,2,2,1,2,2,False
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T95.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T96.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/real/MSR-VTT/video2801.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/real/MSR-VTT/video2802.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/real/MSR-VTT/video2803.mp4,3,3,3,3,3,3,True
genvideo,genvideo:datasets/genvideo/real/MSR-VTT/video2804.mp4,3,3,3,3,3,3,True
